ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
AIP,True,True,True,True,True,True,2,2,2,1,2,9,0.0,0.2632164958824693,0,0,0,0,0,0,36.279998779296875,1675119488.0,37916676.618795395,Semiconductors,Technology,"Arteris, Inc., together with its subsidiaries, provides semiconductor system intellectual property (IP) solutions in the United States, rest of the Americas, China, Korea, the rest of the Asia Pacific, Europe, and the Middle East. It manages on-chip communications and IP block deployments in System-on-Chip (SoC) semiconductors and systems of chiplets. The company offers Network-on-Chip (NoC) IP...",9,['semis'],False
EVC,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.7360621376475573,0,0,0,0,0,0,9.84000015258789,905665600.0,38791795.9658277,Advertising Agencies,Communication Services,"Entravision Communications Corporation, a media and advertising technology company, owns and operates television and radio stations in the United States and internationally. It operates in two segments, Media and Advertising Technology & Services (ATS). The company offers AudioEngage, a proprietary digital audio advertising network; and Entravision+, which aggregate video inventory from...",8,[],False
HLIT,True,True,True,True,True,True,2,2,2,0,2,8,0.15508615882987395,0.3074143934095314,0,0,0,0,0,0,15.199999809265137,1649145728.0,26314020.67574978,Communication Equipment,Technology,"Harmonic Inc., together with its subsidiaries, provides broadband access solutions worldwide. The company provides software-based broadband access solution, including cOS software-based broadband access solutions to broadband operators, an end-to-end solution consisting of virtualized cloud-native software; hardware products include Oyster, Ripple and SeaStar DAA nodes; Reef and Wave PHY shelf...",8,[],True
LION,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.22457336640490988,0,0,0,0,0,0,14.949999809265137,4338298880.0,46910265.267744064,,,nan,8,[],True
LPG,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.20642243894233986,0,0,0,0,0,0,46.459999084472656,1987683328.0,22790306.169452667,Oil & Gas Midstream,Energy,"Dorian LPG Ltd., together with its subsidiaries, engages in the transportation of liquefied petroleum gas through its LPG tankers worldwide. The company owns and operates twenty-five very large gas carriers. Dorian LPG Ltd. was incorporated in 2013 and is headquartered in Stamford, Connecticut.",8,[],True
LPTH,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.25897505464000165,0,0,0,0,0,0,16.950000762939453,1064280512.0,52327856.64654255,Electronic Components,Technology,"LightPath Technologies, Inc. designs, develops, manufactures, and distributes optical systems and assemblies in the United States. It offers precision molded glass aspheric optics, molded and diamond-turned infrared aspheric lenses, spherical lenses, and other optical components used to produce products that manipulate light; and infrared products, including catalog and custom infrared optics....",8,[],True
ATKR,True,True,True,True,True,True,2,1,2,0,2,7,0.5373703611895185,0.15289404286724423,0,0,0,0,0,0,84.75,2861775616.0,38109067.63446808,Electrical Equipment & Parts,Industrials,"Atkore Inc. engages in the manufacture and sale of electrical, mechanical, safety, and infrastructure products and solutions in the United States and internationally. It operates through two segments, Electrical, and Safety & Infrastructure. The company offers metal electrical conduit and fittings; plastic pipe conduit and fittings; electrical cable and flexible conduit; and international cable...",7,[],True
AVR,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.46111784424180363,0,0,0,0,0,0,9.619999885559082,936431936.0,6799158.732118607,Medical Instruments & Supplies,Healthcare,"Anteris Technologies Global Corp., a structural heart company, develops and commercializes minimally invasive medical devices to treat heart valve diseases. It offers the DurAVR transcatheter heart valve system, a novel transcatheter aortic valve for the treatment of severe aortic stenosis that is shaped to mimic the performance of a healthy human aortic valve. The company also develops ADAPT...",7,[],False
BB,True,True,True,True,True,True,2,2,1,0,2,7,0.16561179015140085,0.4044744103536056,0,0,0,0,0,0,7.909999847412109,4635745280.0,146410299.94693995,Software - Infrastructure,Technology,"BlackBerry Limited provides intelligent software and services to enterprises and governments worldwide. The company operates through three segments: Secure Communications, QNX, and Licensing. The company offers BlackBerry Dynamics, a development platform and secure container for mobile applications; BlackBerry Workspaces a secure Enterprise File Sync and Share (EFSS) solution; BlackBerry...",7,[],False
BELFA,True,True,True,True,True,True,2,1,2,0,2,7,0.049101251155176086,0.04497836151654408,0,0,0,0,0,0,252.33999633789062,3210447872.0,13672894.84703064,Electronic Components,Technology,"Bel Fuse Inc. designs, manufactures, markets, and sells products that power, protect, and connect electronic circuits. It operates in three product groups: Power Solutions and Protection, Connectivity Solutions, and Magnetic Solutions. The company's products are used in the networking, telecommunications, computing, general industrial, high-speed data transmission, defence, commercial aerospace,...",7,[],True
BELFB,True,True,True,True,True,True,2,1,2,0,2,7,0.09386536072712086,0.013743902073774366,0,0,0,0,0,0,270.010009765625,3840273152.0,84990414.82154846,Electronic Components,Technology,"Bel Fuse Inc. designs, manufactures, markets, and sells products that power, protect, and connect electronic circuits. It operates in three product groups: Power Solutions and Protection, Connectivity Solutions, and Magnetic Solutions. The company's products are used in the networking, telecommunications, computing, general industrial, high-speed data transmission, defence, commercial aerospace,...",7,[],True
BLDP,True,True,True,True,True,True,2,2,1,0,2,7,0.5812547125064695,0.4581505454942006,0,0,0,0,0,0,5.539999961853027,1670176128.0,48390885.37680745,Electrical Equipment & Parts,Industrials,"Ballard Power Systems Inc. engages in the design, development, manufacture, sale, and service of proton exchange membrane (PEM) fuel cell products. The company offers products for various applications focusing on power products for bus, truck, rail, marine, stationary, and emerging market, such as material handling, off-road, and other applications. It also engages in the delivery of services,...",7,[],False
BWLP,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.11527917318395708,0,0,0,0,0,0,22.100000381469727,3355102976.0,9539800.72687149,Oil & Gas Midstream,Energy,"BW LPG Limited, an investment holding company, engages in ship owning and chartering activities worldwide. It operates through Shipping and Product Services segments. The company engages in the transportation of liquefied petroleum gas (LPG); provision of integrated LPG delivery services, as well as management services; wholesale and trade of LPG; and investment in commercial enterprises. As of...",7,[],False
