ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
AMLX,True,True,True,True,True,True,2,2,2,0,2,8,0.5037869700828198,0.125748244663266,0,0,0,0,0,0,20.309999465942383,2258194176.0,31405639.20982361,Drug Manufacturers - Specialty & Generic,Healthcare,"Amylyx Pharmaceuticals, Inc., a clinical-stage pharmaceutical company, engages in the discovery and development of treatment options for neurodegenerative diseases and endocrine conditions in the United States. It provides Avexitide, an investigational, first-in-class glucagon-like peptide-1, or GLP-1 receptor antagonist, which is in phase 3 clinical trial to treat post-bariatric hypoglycemia and...",8,[],False
AMTB,True,True,True,True,True,True,2,2,2,0,2,8,0.07722469660471276,0.12911020035425771,0,0,0,0,0,0,29.600000381469727,1159809536.0,11909756.703300476,Banks - Regional,Financial Services,"Amerant Bancorp Inc. operates as the bank holding company for Amerant Bank, N.A. that provides banking products and services to individuals and businesses in the United States. The company offers checking, savings, business, and money market accounts; cash management services; and certificates of deposit. It also provides variable and fixed rate commercial real estate loans; owner-occupied;...",8,[],False
CDNA,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.35859258487057727,0,0,0,0,0,0,43.709999084472656,2258035712.0,39184154.681539536,Diagnostics & Research,Healthcare,"CareDx, Inc. provides solutions for improving outcomes for transplant patients and advancing organ health in the United States and internationally. The company provides AlloSure Kidney, a donor-derived cell-free DNA (dd-cfDNA) solution for kidney transplant patients; AlloMap Heart, a gene expression profiling solution for heart transplant patients; AlloSure Heart, a dd-cfDNA solution for heart...",8,[],False
CHEF,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.18088470083341196,0,0,0,0,0,0,115.3499984741211,4705828352.0,63078437.19276428,Food Distribution,Consumer Defensive,"The Chefs' Warehouse, Inc., together with its subsidiaries, distributes specialty food and center-of-the-plate products in the United States, the Middle East, and Canada. It offers specialty food products, such as artisan charcuterie, specialty cheeses, unique oils and vinegars, truffles, caviar, chocolate, and pastry products and center-of-the-plate products that includes custom cut beef,...",8,[],False
CNK,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.14151120135020326,0,0,0,0,0,0,36.59000015258789,4241214720.0,87476509.6625042,Entertainment,Communication Services,"Cinemark Holdings, Inc., together with its subsidiaries, engages in the theatrical exhibition business. It operates theatres in the United States and Latin America. Cinemark Holdings, Inc. was founded in 1984 and is headquartered in Plano, Texas.",8,[],True
DJCO,True,True,True,True,True,True,2,1,1,2,2,8,0.11677096903690574,0.016754212625068002,0,0,0,0,0,0,587.0999755859375,808860544.0,23266707.694091797,Software - Application,Technology,"Daily Journal Corporation publishes newspapers and websites covering in California, Arizona, Utah, and Australia. It operates in two segments, Traditional Business and Journal Technologies. The company publishes 10 newspapers of general circulation, including Los Angeles Daily Journal, San Francisco Daily Journal, Daily Commerce, The Daily Recorder, The Inter-City Express, San Jose Post-Record,...",8,[],False
GEF,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.14391326569912596,0,0,0,0,0,0,86.55000305175781,4920208384.0,18681897.555503845,Packaging & Containers,Consumer Cyclical,"Greif, Inc., together with its subsidiaries, produces and sells industrial packaging products and services worldwide. It operates in four segments: Customized Polymer Solutions; Durable Metal Solutions; Sustainable Fiber Solutions; and Integrated Solutions. The Customized Polymer Solutions segment produces and sells polymer-based packaging products, such as plastic drums, rigid intermediate bulk...",8,[],False
AMCX,True,True,True,True,True,True,2,2,1,0,2,7,0.741697425009,0.11022995954131877,0,0,0,0,0,0,11.199999809265137,491990368.0,5386161.042108536,Entertainment,Communication Services,"AMC Global Media Inc., an entertainment company, distributes contents in the United States, Europe, and internationally. It operates in two segments, Domestic Operations and International. The Domestic Operations segment operates programming networks, such as AMC, We TV, BBCA, IFC, and SundanceTV; provides streaming services, including AMC+ and Acorn TV, Shudder, Sundance Now, ALLBLK, HIDIVE, and...",7,[],True
BUSE,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.04971354603175873,0,0,0,0,0,0,30.860000610351562,2567228160.0,26646059.03278351,Banks - Regional,Financial Services,"First Busey Corporation operates as the bank holding company for Busey Bank that engages in the provision of retail and commercial banking products and services to individual, corporate, institutional, and governmental customers in the United States. The company operates through three segments: Banking, Wealth Management, and FirsTech. It offers demand and savings deposits, money transfers, safe...",7,[],False
CLBK,True,True,True,True,True,True,2,2,1,0,2,7,0.006433795412493501,0.07570463832976652,0,0,0,0,0,0,10.8100004196167,1124869504.0,97183159.49215508,Banks - Regional,Financial Services,"Columbia Financial, Inc. operates as a bank holding company for Columbia Bank that provides banking and other financial services to businesses and consumers in the United States. The company offers commercial loans, including multifamily and commercial real estate, commercial business, and construction loans; residential loans, such as one-to-four family residential real estate and one-to-four...",7,[],False
FCF,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.04347406401856789,0,0,0,0,0,0,21.530000686645508,2176716032.0,16649836.035404205,Banks - Regional,Financial Services,"First Commonwealth Financial Corporation, a financial holding company, provides various consumer and commercial banking products and services in the United States. The company's consumer services include internet, mobile, and telephone banking; an automated teller machine network; personal checking accounts, interest-earning checking accounts, savings and health savings accounts, insured money...",7,[],True
BJRI,True,True,True,True,True,True,2,1,1,0,2,6,0.0,0.08192158482261626,0,0,0,0,0,0,67.61000061035156,1420954240.0,31059104.466762543,Restaurants,Consumer Cyclical,"BJ's Restaurants, Inc. operates full-service restaurants in the United States. Its restaurants offer pizzas, crafts and other beers, appetizers, entrées, wings, pastas, sandwiches, specialty salads, and Pizookie desserts. The company was formerly known as Chicago Pizza & Brewery, Inc. and changed its name to BJ's Restaurants, Inc. in August 2004. BJ's Restaurants, Inc. was founded in 1978 and is...",6,[],True
DSGR,True,True,True,True,True,True,2,0,1,0,2,5,0.1485221430030463,0.1418913592255905,0,0,0,0,0,0,34.56999969482422,1599049984.0,10140509.569692612,Industrial Distribution,Industrials,"Distribution Solutions Group, Inc., a specialty distribution company, provides value-added distribution solutions to the maintenance, repair and operations (MRO), original equipment manufacturer, and industrial technology markets. It operates through four segments: Lawson, TestEquity, Gexpro Services, and Canada Branch Division. The Lawson segment distributes specialty products and services to...",5,[],False
FELE,True,True,True,True,True,True,2,0,1,0,2,5,0.036064112573353735,-0.002663483385730706,0,0,0,0,0,0,104.72000122070312,4629824512.0,32807184.03148651,Specialty Industrial Machinery,Industrials,"Franklin Electric Co., Inc., together with its subsidiaries, designs, manufactures, and distributes water and fuel pumping systems in the United States, Canada, Latin America, Europe, the Middle East, Africa, and the Asia Pacific. It operates through Water Systems, Energy Systems, and Distribution segments. The Water Systems segment offers motors, pumps, water treatment systems, monitoring...",5,[],True
BANC,True,True,True,True,True,True,0,1,1,0,2,4,0.10009403192603933,-0.06910800864929688,0,0,0,0,0,0,19.149999618530273,3033982464.0,71437946.49721146,Banks - Regional,Financial Services,"Banc of California, Inc. operates as the bank holding company for Banc of California that provides banking and treasury management services in the United States. The company offers deposit products, including checking, savings, money market, demand, and retirement accounts, as well as time deposits, certificates of deposit, and safe deposit boxes. It also provides real estate loans, such as...",4,[],True
FIVN,True,True,True,True,True,True,1,0,1,0,2,4,0.789566273021099,0.16017206721299632,0,0,0,0,0,0,27.510000228881836,2106275200.0,61392263.88353348,Software - Infrastructure,Technology,"Five9, Inc., together with its subsidiaries, provides intelligent cloud software for contact centers in the United States and internationally. It offers CX platform that delivers a suite of applications, which enables the breadth of customer service, sales, and marketing functions. The company's platform comprises AI agents, agent assist, workflow automation, AI insights, AI summaries, workforce...",4,[],True
