ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
BY,True,True,True,True,True,True,2,1,2,1,2,8,0.010695237554028188,0.0025186043421066137,0,0,0,0,0,0,38.849998474121094,1755492352.0,10044609.69072342,Banks - Regional,Financial Services,"Byline Bancorp, Inc. operates as the bank holding company for Byline Bank that provides various banking products and services for small and medium sized businesses, commercial real estate and financial sponsors, and consumers in the United States. It offers various retail deposit products, including non-interest-bearing accounts, money market demand accounts, savings accounts, interest-bearing...",8,[],True
CHEF,True,True,True,True,True,True,2,2,1,1,2,8,0.008582556366410688,0.0371911153371111,0,0,0,0,0,0,114.36000061035156,4665440256.0,78073507.09617615,Food Distribution,Consumer Defensive,"The Chefs' Warehouse, Inc., together with its subsidiaries, distributes specialty food and center-of-the-plate products in the United States, the Middle East, and Canada. It offers specialty food products, such as artisan charcuterie, specialty cheeses, unique oils and vinegars, truffles, caviar, chocolate, and pastry products and center-of-the-plate products that includes custom cut beef,...",8,[],True
DK,True,True,True,True,True,True,2,2,2,0,2,8,0.005397915427660035,0.07198340248934322,0,0,0,0,0,0,71.86000061035156,4400144384.0,110900790.69389343,Oil & Gas Refining & Marketing,Energy,"Delek US Holdings, Inc. engages in the integrated downstream energy business in the United States. The company operates in two segments Refining and Logistics. The Refining segment processes crude oil and other feedstock for the manufacture of various grades of gasoline, diesel fuel, aviation fuel, asphalt, and other petroleum-based products that are distributed through owned and third-party...",8,[],True
EDRY,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.44561634441891285,0,0,0,0,0,0,57.43000030517578,164628320.0,6783788.769245148,Marine Shipping,Industrials,"EuroDry Ltd., through its subsidiaries, provides ocean-going transportation services worldwide. The company owns and operates drybulk carriers that transport major bulks, such as iron ore, coal, and grains; and minor bulks, including bauxite, phosphate, and fertilizers. As of March 31, 2026, it operated through a fleet of 11 drybulk carriers comprising three Panamax drybulk carriers, two...",8,[],True
GNK,True,True,True,True,True,True,2,2,1,1,2,8,0.0,0.07970885071479931,0,0,0,0,0,0,27.649999618530273,1205169536.0,16098090.604877472,Marine Shipping,Industrials,"Genco Shipping & Trading Limited, together with its subsidiaries, engages in the ocean transportation of drybulk cargoes worldwide. It operates through two segments: major bulk and minor bulk fleet. The company owns and operates dry bulk vessels to transports iron ore, grains, coal, steel products, and other drybulk cargoes. It charters its vessels primarily to trading houses, including...",8,[],True
GNW,True,True,True,True,True,True,2,2,1,1,2,8,0.0,0.040166199450592806,0,0,0,0,0,0,10.350000381469727,3910758400.0,27661646.01614952,Insurance - Life,Financial Services,"Genworth Financial, Inc., together with its subsidiaries, provides mortgage and long-term care insurance products in the United States. It operates through two segments: Enact and Closed Block. The company offers primary mortgage, and mortgage insurance products, and contract underwriting services. It also provides long-term care insurance products that are intended to protect against the...",8,[],True
HSHP,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.14848797709530484,0,0,0,0,0,0,18.350000381469727,865110784.0,5272277.29549408,Marine Shipping,Industrials,"Himalaya Shipping Ltd. provides dry bulk shipping services worldwide. The company serves major commodity trading, commodity and energy transition, and multi-modal transport companies. As of December 31, 2024, it owned and operated through a fleet of 12 Newcastlemax dry bulk vessels, each with capacity in the range of 210,000 dead weight tons. Himalaya Shipping Ltd. was incorporated in 2021 and is...",8,[],True
HZO,True,True,True,True,True,True,2,2,1,1,2,8,0.0007663010525421924,0.120507545974394,0,0,0,0,0,0,52.15999984741211,1152044160.0,55948330.54954529,Specialty Retail,Consumer Cyclical,"MarineMax, Inc. operates as a recreational boat and yacht retailer and superyacht services company in the United States. It operates through two segments, Retail Operations and Product Manufacturing. The company sells new and used recreational boats, including pleasure and fishing boats, mega-yachts, yachts, sport cruisers, motor yachts, e-power yachts, pontoon boats, ski boats, jet boats, and...",8,[],True
BWLP,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.08401164550549782,0,0,0,0,0,0,24.860000610351562,3774111232.0,9651600.422382355,Oil & Gas Midstream,Energy,"BW LPG Limited, an investment holding company, engages in ship owning and chartering activities worldwide. It operates through Shipping and Product Services segments. The company engages in the transportation of liquefied petroleum gas (LPG); provision of integrated LPG delivery services, as well as management services; wholesale and trade of LPG; and investment in commercial enterprises. As of...",7,[],True
FLNG,True,True,True,True,True,True,2,1,1,1,2,7,0.0,0.03748673738961957,0,0,0,0,0,0,31.510000228881836,1704450816.0,13027004.74451065,Oil & Gas Midstream,Energy,"FLEX LNG Ltd., together with its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2025, its fleet consists of 13 LNG carriers in operation. The company was incorporated in 2006 and is based in Hamilton, Bermuda.",7,[],True
