ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
ASRT,True,True,True,True,True,True,2,2,1,1,2,8,0.7967756017880242,0.20239238240944532,0,0,0,0,0,0,23.31999969482422,150698032.0,8239014.104604721,Drug Manufacturers - Specialty & Generic,Healthcare,"Assertio Holdings, Inc., a pharmaceutical company, provides various products to patients in the United States. Its pharmaceutical products include INDOCIN, an oral and suppository solution for the treatment of moderate to severe rheumatoid arthritis, including acute flares of chronic disease; ankylosing spondylitis and osteoarthritis; and acute painful shoulder and gouty arthritis. It also...",8,[],False
BRUN,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.37884242975715016,0,0,0,0,0,0,21.0,1024352128.0,14559631.950621605,Software - Infrastructure,Technology,"Boost Run, Inc. develops and provides cloud infrastructure for artificial intelligence (AI) and computing workloads. The company's platform delivers GPU computes, CPU nodes, managed Kubernetes orchestration, shared network storage, networking fabric, and hyperscaler interconnects. The company was founded in 2023 and is based in Northbrook, Illinois.",8,[],True
CMP,True,True,True,True,True,True,2,2,2,0,2,8,0.5216799790537148,0.16753619937014913,0,0,0,0,0,0,30.209999084472656,1267561600.0,18065600.2542305,Other Industrial Metals & Mining,Basic Materials,"Compass Minerals International, Inc. provides essential minerals in the United States, Canada, the United Kingdom, and internationally. It operates through two segments, Salt and Plant Nutrition. The Salt segment produces, markets, and sells sodium chloride and magnesium chloride, including rock salt, mechanically and solar evaporated salt, and brine and flake magnesium chloride products; and...",8,[],True
DCO,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.08427163069654629,0,0,0,0,0,0,151.14999389648438,2280182272.0,31218142.356262207,Aerospace & Defense,Industrials,"Ducommun Incorporated provides engineering and manufacturing services for products and applications used in the aerospace and defense, industrial, medical, and other industries in the United States. It operates through two segments, Electronic Systems and Structural Systems. The Electronic Systems segment provides cable assemblies and interconnect systems; printed circuit board assemblies;...",8,[],True
ATRO,True,True,True,True,True,True,2,1,2,0,2,7,0.006574130372550458,0.08250204460059934,0,0,0,0,0,0,80.08999633789062,2873175552.0,33277716.22150421,Aerospace & Defense,Industrials,"Astronics Corporation, through its subsidiaries, designs and manufactures products for the aerospace, defense, and electronics industries in the United States, rest of North America, Asia, Europe, South America, and internationally. It operates in two segments, Aerospace and Test Systems. The Aerospace segment offers lighting and safety systems, electrical power generation systems, distribution...",7,[],False
CEVA,True,True,True,True,True,True,1,2,2,0,2,7,0.14037853520270113,0.4268083425908208,0,0,0,0,0,0,38.150001525878906,1062834944.0,29282371.56437874,Semiconductors,Technology,"CEVA, Inc. provides silicon and software intellectual property (IP) solutions to semiconductor and original equipment manufacturer companies in the United States, Europe, the Middle East, the Asia Pacific, and internationally. The company offers PentaG-RAN, a hardware and software IP for implementing L1 PHY baseband processing in 5G and 5G-A base station and other cellular infrastructure...",7,[],True
CSGS,True,True,True,True,True,True,2,0,1,1,2,6,0.0,0.004986142172138474,0,0,0,0,0,0,80.69000244140625,2300464128.0,29504372.923851013,Software - Application,Technology,"CSG Systems International, Inc., together with its subsidiaries, provides revenue management and digital monetization, customer experience, and payment solutions primarily to the communications industry in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company offers Advanced Convergent Platform, a private SaaS platform; and related solutions, including service...",6,[],True
DGXX,True,True,True,True,True,True,1,2,1,0,2,6,0.0,1.1791019194859294,0,0,0,0,0,0,8.460000038146973,616141952.0,80511090.7366097,Utilities - Independent Power Producers,Utilities,"Digi Power X Inc., an energy infrastructure company, develops data centers to drive the expansion of energy assets in the United States. It operates through Cryptocurrency Mining, Sales of Energy and Electricity, and Colocation Services. The company is involved in power provision and space rental to customers; and sale of electricity. It serves industrial clients and energy markets. The company...",6,[],True
EHAB,True,True,True,True,True,True,2,1,1,0,2,6,0.4484000015258789,-0.0019781886179291684,0,0,0,0,0,0,13.789999961853027,706401152.0,12377536.279931068,Medical Care Facilities,Healthcare,"Enhabit, Inc. provides home health and hospice services in the United States. The Home Health segment offers nursing care; physical, occupational, and speech therapy; medical and social work; and home health aide services. This segment also provides patient education, pain management, wound care and dressing changes, cardiac rehabilitation, infusion therapy, pharmaceutical administration, and...",6,[],True
BCRX,True,True,True,True,True,True,1,0,0,0,2,3,0.48772676100748313,0.04586560831316699,0,0,0,0,0,0,9.600000381469727,2439961600.0,35675477.87111282,Drug Manufacturers - Specialty & Generic,Healthcare,"BioCryst Pharmaceuticals, Inc., a biotechnology company, developing and commercializing medicines for hereditary angioedema (HAE) and other rare diseases. The company markets peramivir injection, an intravenous neuraminidase inhibitor for the treatment of acute uncomplicated and seasonal influenza under the RAPIVAB, RAPIACTA, and PERAMIFLU names; and ORLADEYO, an oral serine protease inhibitor to...",3,[],True
CAEP,True,True,True,True,True,True,1,0,1,0,0,2,0.0,0.13294975097939546,0,0,0,0,0,0,11.979999542236328,420258368.0,5245666.024169922,Shell Companies,Financial Services,"Cantor Equity Partners III, Inc. does not have significant operations. It focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. The company was incorporated in 2020 and is based in New York, New York.",2,[],True
