ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
GHM,True,True,True,True,True,True,2,2,1,1,2,8,0.02997198067419486,0.04968727812924478,0,0,0,0,0,0,103.88999938964844,1214592512.0,28717491.6456604,Specialty Industrial Machinery,Industrials,"Graham Corporation designs and manufactures fluid, power, heat transfer, and vacuum technologies for chemical and petrochemical processing, defense, space, petroleum refining, cryogenic, and energy industries. The company offers power plant systems, such as ejectors and surface condensers; torpedo ejection, propulsion, and power systems, including turbines, alternators, regulators, pumps, and...",8,[],False
GIII,True,True,True,True,True,True,2,2,1,1,2,8,0.015899154892529768,0.11376523204413781,0,0,0,0,0,0,35.279998779296875,1488483328.0,20787255.300283432,Apparel Manufacturing,Consumer Cyclical,"G-III Apparel Group, Ltd. designs, sources, and markets women's and men's apparel in the United States and internationally. It operates through two segments, Wholesale Operations and Retail Operations. The company offers outerwear, dresses, sportswear, swimwear, women's suits, performance wear, suit separates, athleisure, jeans, handbags, footwear, accessories, small leather goods, cold weather...",8,[],True
HBNC,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.06887719079888574,0,0,0,0,0,0,19.75,1013762816.0,6491246.465349197,Banks - Regional,Financial Services,"Horizon Bancorp, Inc. operates as the bank holding company for Horizon Bank that provides commercial and retail banking services to individuals and corporate clients in Indiana and Michigan in the United States. The company offers checking, savings, money market, certificates of deposit, and time deposit accounts, as well as non-interest and interest-bearing demand deposits. It also provides...",8,[],True
HTLD,True,True,True,True,True,True,2,2,1,1,2,8,0.03202342228543773,0.12581242564740952,0,0,0,0,0,0,16.110000610351562,1248359040.0,9706358.05357933,Trucking,Industrials,"Heartland Express, Inc., together with its subsidiaries, provides short, medium, and long-haul truckload carrier and transportation services in the United States, Mexico, and Canada. It primarily provides nationwide asset-based dry van truckload services for shippers; cross-border freight and other transportation services; and temperature-controlled truckload services. The company offers its...",8,[],True
HYLN,True,True,True,True,True,True,2,2,1,1,2,8,0.0,0.47146552017908666,0,0,0,0,0,0,7.400000095367432,1319621504.0,46861204.50348139,Auto Parts,Consumer Cyclical,"Hyliion Holdings Corp. designs and develops power generators for stationary and mobile applications. Its primary product includes the KARNO Power Module, a fuel-agnostic power generating solution, which enables distributed power generation using conventional fuels, such as natural gas, propane or diesel; waste fuels, such as landfill and wellhead gas; zero carbon fuels, such as renewable hydrogen...",8,[],True
CLDT,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.21530945854181888,0,0,0,0,0,0,12.859999656677246,631172160.0,5121231.632399559,REIT - Hotel & Motel,Real Estate,"Chatham Lodging Trust is a self-advised, publicly traded real estate investment trust. The firm focused primarily on investing in premium-branded extended-stay and select-service hotels. The company owns 33 hotels totaling 5,021 rooms/suites in 15 states and the District of Columbia. Chatham Lodging Trust was established on 26th October 2009 and is based in West Palm Beach, United States.",7,[],True
CNOB,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.08957915122603922,0,0,0,0,0,0,32.76499938964844,1647702528.0,9500524.744768143,Banks - Regional,Financial Services,"ConnectOne Bancorp, Inc. operates as the bank holding company for ConnectOne Bank that provides commercial banking products and services for small and mid-sized businesses, local professionals, and individuals in the United States. The company offers personal and business checking, money market, and time and savings accounts; credit cards, wire transfers, safe deposit boxes, automated teller...",7,[],True
CTS,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.06401575341049025,0,0,0,0,0,0,66.12999725341797,1890849024.0,17801648.300209045,Electronic Components,Technology,"CTS Corporation designs, manufactures, and sells sensors, connectivity components, and actuators in North America, Europe, and Asia. The company offers controls, pedals, sensors, switches, transducers, and piezo sensing products; EMI/RFI filters, capacitors, resistors, RF filters, and frequency control products; and piezo microactuators and rotary actuators. It serves transportation, industrial,...",7,[],True
CXW,True,True,True,True,True,True,1,2,1,1,2,7,0.0,0.23621989191161286,0,0,0,0,0,0,27.100000381469727,2679877376.0,25193506.191072464,Security & Protection Services,Industrials,"CoreCivic, Inc. owns and operates partnership correctional, detention, and residential reentry facilities in the United States. It operates through three segments: CoreCivic Safety, CoreCivic Community, and CoreCivic Properties. The company provides a range of solutions to government partners that serve the public good through corrections and detention management, a network of residential reentry...",7,[],True
CYRX,True,True,True,True,True,True,2,1,1,1,2,7,0.754285716209091,0.04500726102190848,0,0,0,0,0,0,14.619999885559082,736881792.0,15226877.367544174,Integrated Freight & Logistics,Industrials,"Cryoport, Inc. provides temperature-controlled supply chain solutions in biopharma/pharma, animal health, and reproductive medicine markets worldwide. The company's Life Sciences Services segment provides temperature-controlled logistics and biostorage, bioservices and cryopreservation services within the life science industry. Its Life Sciences Products segment manufactures, and sells cryogenic...",7,[],True
