ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
ATLC,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.22912571938226362,0,0,0,0,0,0,108.2699966430664,1636825472.0,14762190.1845932,Credit Services,Financial Services,"Atlanticus Holdings Corporation, a financial technology company, provides products and services to lenders in the United States. The company operates in two segments, Credit as a Service (CaaS) and Auto Finance. Its CaaS segment offers private label credit products associated with the healthcare space under the Curae brand, as well as consumer electronics, furniture, elective medical procedures,...",8,[],True
BELFA,True,True,True,True,True,True,2,2,1,1,2,8,0.0,0.07676634867800525,0,0,0,0,0,0,267.8599853515625,3407904000.0,50604334.43275452,Electronic Components,Technology,"Bel Fuse Inc. designs, manufactures, markets, and sells products that power, protect, and connect electronic circuits. It operates in three product groups: Power Solutions and Protection, Connectivity Solutions, and Magnetic Solutions. The company's products are used in the networking, telecommunications, computing, general industrial, high-speed data transmission, defence, commercial aerospace,...",8,[],True
HBNC,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.05285573706093943,0,0,0,0,0,0,19.780000686645508,1015302784.0,10951206.654119492,Banks - Regional,Financial Services,"Horizon Bancorp, Inc. operates as the bank holding company for Horizon Bank that provides commercial and retail banking services to individuals and corporate clients in Indiana and Michigan in the United States. The company offers checking, savings, money market, certificates of deposit, and time deposit accounts, as well as non-interest and interest-bearing demand deposits. It also provides...",8,[],False
HBT,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.08546028884266293,0,0,0,0,0,0,31.6200008392334,1150369792.0,5121886.9377708435,Banks - Regional,Financial Services,"HBT Financial, Inc. operates as the bank holding company for Heartland Bank and Trust Company that provides financial products and services to consumers, businesses, and municipal entities in Illinois and Eastern Iowa. The company offers deposit account services, such as noninterest-bearing demand deposits, interest-bearing transaction accounts, money market accounts, savings accounts,...",8,[],True
HTB,True,True,True,True,True,True,2,2,1,1,2,8,0.0,0.04021073790910186,0,0,0,0,0,0,48.970001220703125,822958016.0,5667692.922554016,Banks - Regional,Financial Services,"HomeTrust Bancshares, Inc. operates as the bank holding company for HomeTrust Bank that provides a range of retail and commercial banking products and services in the United States. It's deposit products include savings, money market, noninterest-bearing, and interest-bearing checking accounts, as well as certificates of deposit for individuals, businesses, and nonprofit organizations. The...",8,[],True
BJRI,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.18990286862682493,0,0,0,0,0,0,56.33000183105469,1183883392.0,27795348.898773193,Restaurants,Consumer Cyclical,"BJ's Restaurants, Inc. operates full-service restaurants in the United States. Its restaurants offer pizzas, crafts and other beers, appetizers, entrées, wings, pastas, sandwiches, specialty salads, and Pizookie desserts. The company was formerly known as Chicago Pizza & Brewery, Inc. and changed its name to BJ's Restaurants, Inc. in August 2004. BJ's Restaurants, Inc. was founded in 1978 and is...",7,[],False
BLZE,True,True,True,True,True,True,1,2,2,0,2,7,0.1633416888833925,0.6202511421567388,0,0,0,0,0,0,13.420000076293945,805397696.0,39279049.67160702,Software - Infrastructure,Technology,"Backblaze, Inc., a cloud storage platform, provides businesses and consumers cloud services to store, use, and protect data in the United States, the United Kingdom, Canada, and internationally. The company offers cloud services through a web-scale software infrastructure built on commodity hardware. It also provides B2 Cloud Storage, which enables customers to store data, developers to build...",7,[],False
FISI,True,True,True,True,True,True,2,2,1,0,2,7,0.0,0.06805319700247492,0,0,0,0,0,0,38.70000076293945,761862528.0,6272051.05266571,Banks - Regional,Financial Services,"Financial Institutions, Inc., through its subsidiaries, provides banking and financial services to consumer, commercial, and municipal customers in New York. The company provides checking and savings account programs, including money market accounts, certificates of deposit, sweep investments, and individual retirement and other qualified plan accounts, as well as NOW accounts. It also offers...",7,[],True
GEF-B,True,True,True,True,True,True,2,1,2,0,2,7,0.0,0.1208446658562934,0,0,0,0,0,0,91.2300033569336,3455558144.0,10244560.603370667,Packaging & Containers,Consumer Cyclical,"Greif, Inc., together with its subsidiaries, produces and sells industrial packaging products and services worldwide. It operates in four segments: Customized Polymer Solutions; Durable Metal Solutions; Sustainable Fiber Solutions; and Integrated Solutions. The Customized Polymer Solutions segment produces and sells polymer-based packaging products, such as plastic drums, rigid intermediate bulk...",7,[],False
BFLY,True,True,True,True,True,True,2,1,1,0,2,6,0.09887631443650811,0.5230740926479267,0,0,0,0,0,0,8.020000457763672,2098360192.0,68075251.30877256,Medical Devices,Healthcare,"Butterfly Network, Inc. develops, manufactures, and commercializes ultrasound imaging solutions in the United States and internationally. The company offers Butterfly iQ+ and iQ3 ultrasound devices that can perform whole-body imaging on a single handheld probe integrated with the clinical workflow, and accessible on a user's smartphone, tablet, and almost any hospital computer system; Butterfly...",6,[],False
CHRN,True,True,True,True,True,True,2,1,1,0,2,6,0.507978137073621,0.1983177871479617,0,0,0,0,0,0,22.510000228881836,3221031936.0,8827424.293441772,Information Technology Services,Technology,"ChronoScale Corporation designs and develops a compute platform to support artificial intelligence (AI) workloads. The company focuses on large-scale deployments and provides dedicated compute environments engineered for performance, consistency, and long-term operational execution. The company is based in Dallas, Texas. ChronoScale Corporation operates as a subsidiary of Applied Digital...",6,[],True
CTRN,True,True,True,True,True,True,2,1,1,0,2,6,0.30678172283020627,0.17257732179242397,0,0,0,0,0,0,56.220001220703125,468304064.0,9294681.439323425,Apparel Retail,Consumer Cyclical,"Citi Trends, Inc. operates as a value retailer of apparel, accessories, and home trends. The company offers apparel for juniors, missy, and plus size, including trend right sportswear, outerwear, sleepwear, lingerie, and scrubs for women; basics, fashion, and trends for boys up to size 20 and girls up to size 16, as well as sizes for newborns, infants, and toddlers; children's uniforms,...",6,[],True
