ticker,stage2_flag,weekly_close_above_30w_ma,ma_slope_positive,golden_cross,near_52w_high,breakout_volume,score_trend,score_relative_strength,score_volume_accumulation,score_volatility_contraction,score_distance_from_high,score_total,pct_below_3yr_high,pct_above_30dma,fund_revenue_growth,fund_margin_expansion,fund_profitability_path,fund_pe_compression,fund_earnings_beat,fund_total,price,mcap,adv_20d_dollar,industry,sector,business_summary,combined_score,themes,new_today
FET,True,True,True,True,True,True,2,2,2,1,2,9,0.0,0.3671719475594968,0,0,0,0,0,0,75.2300033569336,846058816.0,11737229.36012268,Oil & Gas Equipment & Services,Energy,"Forum Energy Technologies, Inc. designs, manufactures, and supplies products serving the oil, natural gas, defense, and renewable energy industries in the United States and internationally. It operates through two segments, Drilling and Completions; and Artificial Lift and Downhole. The Drilling and Completions segment designs, manufactures, and supplies products and solutions to the drilling,...",9,[],True
AMLX,True,True,True,True,True,True,2,2,2,0,2,8,0.4089909515344254,0.2867021473640946,0,0,0,0,0,0,24.190000534057617,2689597184.0,35949068.39262009,Drug Manufacturers - Specialty & Generic,Healthcare,"Amylyx Pharmaceuticals, Inc., a clinical-stage pharmaceutical company, engages in the discovery and development of treatment options for neurodegenerative diseases and endocrine conditions in the United States. It provides Avexitide, an investigational, first-in-class glucagon-like peptide-1, or GLP-1 receptor antagonist, which is in phase 3 clinical trial to treat post-bariatric hypoglycemia and...",8,[],True
ATKR,True,True,True,True,True,True,2,2,1,1,2,8,0.4887328606953467,0.23192000614143454,0,0,0,0,0,0,93.66000366210938,3163137280.0,94575464.00867462,Electrical Equipment & Parts,Industrials,"Atkore Inc. engages in the manufacture and sale of electrical, mechanical, safety, and infrastructure products and solutions in the United States and internationally. It operates through two segments, Electrical, and Safety & Infrastructure. The company offers metal electrical conduit and fittings; plastic pipe conduit and fittings; electrical cable and flexible conduit; and international cable...",8,[],False
AYA,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.2598950324759119,0,0,0,0,0,0,25.200000762939453,3612413696.0,14135593.804941177,Silver,Basic Materials,"Aya Gold & Silver Inc., together with its subsidiaries, engages in the exploration, evaluation, and development of precious metals projects in Morocco. The company primarily explores for gold and silver deposits. Its flagship project holds 100% interests in the Zgounder property located east of Agadir in the Proterozoic Siroua Massif of the Anti-Atlas Range, Morocco covering an area of...",8,[],True
CNXN,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.1001342161931333,0,0,0,0,0,0,86.5999984741211,2185619456.0,13211074.334449768,Electronics & Computer Distribution,Technology,"PC Connection, Inc., together with its subsidiaries, provides various information technology (IT) solutions worldwide. It operates in three segments: Connection Enterprise Solutions, Connection Business Solutions, and Connection Public Sector Solutions. The company offers IT solutions, including computer systems, data center solutions, and artificial intelligence; a portfolio of managed services...",8,[],True
FA,True,True,True,True,True,True,2,2,2,0,2,8,0.0,0.19251469240918365,0,0,0,0,0,0,24.1200008392334,4137473536.0,37162564.44342613,Specialty Business Services,Industrials,"First Advantage Corporation provides employment background screening, digital identity, and verification solutions internationally. It offers pre-onboarding products and solutions, such as criminal background checks, drug/health screening, extended workforce screening, FBI channeling, identity checks and biometric fraud mitigation tools, education/work history verification, driver records and...",8,[],True
AMCX,True,True,True,True,True,True,2,2,1,0,2,7,0.719716639592974,0.14663832519533404,0,0,0,0,0,0,11.869999885559082,489637152.0,8746683.242254257,Entertainment,Communication Services,"AMC Global Media Inc., an entertainment company, distributes contents in the United States, Europe, and internationally. It operates in two segments, Domestic Operations and International. The Domestic Operations segment operates programming networks, such as AMC, We TV, BBCA, IFC, and SundanceTV; provides streaming services, including AMC+ and Acorn TV, Shudder, Sundance Now, ALLBLK, HIDIVE, and...",7,[],True
APPS,True,True,True,True,True,True,2,2,1,0,2,7,0.7020254616906891,0.411799667027615,0,0,0,0,0,0,14.270000457763672,1725757312.0,37180398.15981865,Software - Application,Technology,"Digital Turbine, Inc., through its subsidiaries, operates a mobile growth platform for advertisers, publishers, carriers, and device original equipment manufacturers (OEMs). It operates through two segments, On Device Solutions and App Growth Platform. The company's application media platform delivers apps to end users through partnerships with wireless carriers and OEMs; and content media...",7,[],True
BLZE,True,True,True,True,True,True,2,1,1,1,2,7,0.0,0.21516442489462112,0,0,0,0,0,0,18.110000610351562,1121009024.0,45268820.905566216,Software - Infrastructure,Technology,"Backblaze, Inc., a cloud storage platform, provides businesses and consumers cloud services to store, use, and protect data in the United States, the United Kingdom, Canada, and internationally. The company offers cloud services through a web-scale software infrastructure built on commodity hardware. It also provides B2 Cloud Storage, which enables customers to store data, developers to build...",7,[],True
CDNA,True,True,True,True,True,True,2,1,1,1,2,7,0.0,0.2840032521044856,0,0,0,0,0,0,44.810001373291016,2318210560.0,53239085.51934242,Diagnostics & Research,Healthcare,"CareDx, Inc. provides solutions for improving outcomes for transplant patients and advancing organ health in the United States and internationally. The company provides AlloSure Kidney, a donor-derived cell-free DNA (dd-cfDNA) solution for kidney transplant patients; AlloMap Heart, a gene expression profiling solution for heart transplant patients; AlloSure Heart, a dd-cfDNA solution for heart...",7,[],True
